x,y
0.0,0.0
1.0,1.0
0.62,0.6214435922606857
0.74,0.7601651016440394
1.06,1.0502156569310053
0.36,0.3421828851911975
0.89,0.8732529022763378
0.4,0.41249073747602355
0.46,0.46652477537739356
0.75,0.7607067927877522
0.4,0.39747421850600645
0.63,0.6301634408875244
0.3,0.3070596359647173
0.46,0.433421377639958
0.39,0.3685757038813394
0.42,0.44717207669169096
0.77,0.7709936608350649
0.54,0.5378791344336058
0.15,0.15670552152373018
0.41,0.41314485418341973
0.34,0.3611313102687353
0.76,0.7639575501429697
0.54,0.548161405596295
0.31,0.3203752536752884
0.98,0.993006271876626
0.18,0.20582040527653686
0.74,0.7460440249280087
0.28,0.2747672113899833
0.7,0.7058087021102634
1.01,0.9868128737768117
0.37,0.3640617404279116
0.67,0.6863831041698023
0.73,0.704050849337956
0.42,0.39714683560332653
0.79,0.7834471566961705
0.53,0.5182960275030034
0.28,0.30065356639405116
0.76,0.759537906285955
0.33,0.31298051057426274
0.63,0.6548672267341908
0.42,0.4113397683409142
0.99,0.9846543087454388
0.4,0.4264563428625702
0.42,0.39759699430021994
0.87,0.8608503314826058
0.92,0.8988538321059336
0.93,0.9021095728441835
0.3,0.29718019893245784
0.57,0.5423880554013669
0.58,0.5633292478733719
0.46,0.42896943806748083
0.8,0.7885275479300204
0.79,0.7866280078046739
0.8,0.7739766249058214
0.34,0.34010220843072847
0.16,0.15875268004149667
0.33,0.33472019164588007
0.33,0.3312799143191646
0.56,0.5578507400870951
0.93,0.92088238463255
0.77,0.727550147991231
0.33,0.33476856855300213
0.39,0.35869742080428607
0.79,0.7922311110785818
0.82,0.8168155517133117
0.63,0.6276627806005153
0.62,0.6431167417739122
0.77,0.7603711022440011
0.78,0.7947673096866394
0.98,0.9876935461817256
0.82,0.8388715606990893
0.55,0.5585161598791892
0.3,0.31734878290393587
0.47,0.4895271109297451
0.79,0.7748383678818995
0.9,0.8927466205052246
0.56,0.542516090553777
0.42,0.4183095647823579
0.26,0.2357408179379431
0.24,0.2404725722520928
0.43,0.4340155911049171
0.28,0.2653972588169956
0.92,0.8926742939792225
0.58,0.585036135770869
0.52,0.5236762160426037
0.36,0.36676741379229183
0.39,0.41216605939416184
0.67,0.6639204820200015
0.66,0.6901153836697012
0.19,0.1880147530781088
0.39,0.3977536096644468
0.68,0.6913517763693806
0.96,0.9683073093149627
0.46,0.4900005888917138
0.9,0.8967371331119831
0.26,0.2643784419394132
0.98,0.9672176818141671
0.48,0.486808001700944
0.24,0.24718430317760054
0.44,0.45810878294460705
0.67,0.6413702306482555
0.36,0.35933750815804527
0.28,0.2897726720255031
0.79,0.8186342419428845
0.94,0.9591550042139279
0.38,0.3746051665530354
0.76,0.7588611718477479
0.49,0.4541240628817443
0.53,0.5563761637182808
0.57,0.5832743896641708
0.46,0.4420167132172052
0.69,0.7130446992963587
0.77,0.7976809258810623
0.51,0.5095067466452496
0.27,0.26522474616755815
0.79,0.7792279499663297
0.35,0.3515026857636778
0.68,0.6711077149186935
0.96,0.9432785139926477
0.43,0.4350872748212932
0.45,0.45798980969057773
0.7,0.706698267265247
0.28,0.3018246575394259
0.97,0.9673126524800887
0.82,0.8147958734806697
0.89,0.9161246493804975
0.9,0.8854365468206149
0.78,0.8107052443828922
0.3,0.2841052322498233
0.44,0.43771696615930084
0.56,0.5475583566333515
0.2,0.19279916477031414
0.32,0.30605424691268956
0.88,0.8664281165314844
0.87,0.8589055715612821
1.05,1.0389313257894877
0.79,0.8129834260339376
0.51,0.4838132722980755
0.66,0.6717551443046373
0.51,0.5062374045653512
0.7,0.7094924004758438
0.54,0.4948395344894221
0.61,0.6089728909453583
0.15,0.1429010127106942
0.85,0.8281790739437966
0.24,0.2497603128374381
0.68,0.6967505399740608
0.41,0.3740537733412729
0.49,0.48091884871787455
0.85,0.820136080378333
0.75,0.7637982199578697
0.91,0.9077718553536775
0.68,0.6618532579431253
0.9,0.8707120459017041
0.69,0.6552482671082293
0.71,0.7072591874686286
0.3,0.3160723122202627
0.97,0.9509124143825299
0.22,0.2311909128305726
0.78,0.7649644038170578
0.55,0.5510568490421126
0.62,0.6063632828034528
0.49,0.4955634719041157
0.7,0.6929540070591561
0.9,0.901206792321264
0.65,0.6677243933288708
0.36,0.3538883452341161
0.87,0.8701978753770195
0.22,0.22858645729511656
0.61,0.5773904833714395
0.39,0.39693516368428383
0.38,0.38937918753218953
0.42,0.40040203650498934
0.92,0.9065422547023417
0.21,0.22583769687753744
0.87,0.8636947738758326
0.36,0.3640064706923073
0.74,0.7213240068155804
0.25,0.2519741074524928
0.73,0.7566336447222961
0.25,0.24446125050671963
0.15,0.14518839768730474
0.65,0.660695763439848
0.36,0.3611509359180024
0.36,0.39137077075977045
0.38,0.36931861488476125
0.24,0.258373478615935
0.41,0.4455217511317207
0.9,0.9164182141622436
0.33,0.33040483176701085
0.38,0.35947761049705257
0.32,0.32102042102213935
0.5,0.523108964862304
0.33,0.31368295292488024
1.02,1.0188242186719856
0.44,0.4533012961745007
0.12,0.11954010362533359
0.73,0.7283812565798711
0.81,0.8165440550589765
0.8,0.7859988284229888
0.68,0.7182546246251954
0.71,0.7160474554331863
0.42,0.48740661153943843
0.63,0.6094377312621153
0.87,0.9025150640280002
0.32,0.3412025233812563
0.9,0.8880296328085652
0.66,0.6401954097291104
0.73,0.7396797094497966
0.89,0.8937289582884616
0.74,0.7442179174304421
0.45,0.49403504467768733
0.68,0.648973157536591
0.28,0.2705388086631085
0.97,0.9576396300228374
0.77,0.7714000906659657
0.31,0.3262844213530801
0.95,0.9576190813523505
0.58,0.56390437810306
0.66,0.680522319260035
0.51,0.4983428839481623
0.78,0.7843080937072268
0.36,0.3883271209657394
0.26,0.24236161214262206
0.32,0.3378993170505333
0.8,0.8272022573685297
0.55,0.5392466308066677
0.25,0.2860864938366554
0.66,0.64658478932422
0.24,0.24599800483215276
0.33,0.32094024096256896
0.77,0.7868258316853418
0.24,0.26782760605390254
0.59,0.5727802642265668
0.84,0.8378509772921827
0.78,0.7849082459148641
0.69,0.6676424759534222
0.86,0.8607501761833745
0.48,0.49680520325396305
0.94,0.9554353346770869
0.78,0.7543537885632734
0.73,0.6985061767548686
0.81,0.811874445629959
0.36,0.4030304759278614
0.51,0.525087890340047
0.32,0.31220381468434216
0.2,0.19557439811547675
0.43,0.40833465072955366
0.56,0.5618738346794759
0.5,0.5110482436590814
1.06,1.051395071801716
0.27,0.28561081198565413
0.42,0.4545684694230155
0.8,0.8193633536202758
0.71,0.6500314831023803
0.84,0.8661483299768113
0.32,0.30220334653303493
0.87,0.8632014087062415
0.31,0.33154691105118755
0.88,0.8363492141397704
0.76,0.7615192430107055
0.29,0.2819337591992414
0.81,0.8151170305987774
0.47,0.5035468721137842
0.49,0.47039786795326577
0.59,0.5807921270395299
0.79,0.7963277215479618
0.41,0.424430433093291
0.4,0.4085542159175787
0.3,0.3094748553322256
0.24,0.2500503568287597
0.31,0.3282758018287252
0.46,0.4783640740729745
0.69,0.6813269156308602
0.87,0.8877859469009418
0.63,0.5893372978243855
0.85,0.8575378987441679
0.67,0.6976818494149314
0.35,0.321318675018509
0.32,0.33322185243944563
0.84,0.8437432171413203
0.93,0.9060254092766166
0.96,0.9546522632943265
0.32,0.31902003947739277
0.68,0.6850738424858558
0.39,0.3905239222317228
0.68,0.7008453727507881
0.3,0.3067715566057516
0.82,0.8595867139356007
0.3,0.30708437768544034
0.36,0.3430828694774943
0.99,0.9919610555281954
0.46,0.47040845638267914
0.87,0.8606023097012717
0.77,0.7905082435782097
0.46,0.4832451972378953
0.57,0.5879289734546413
0.49,0.4605590759579684
0.63,0.6232256578371763
0.52,0.5069389693230002
0.68,0.6731374780299053
0.52,0.497388556028092
0.45,0.44321829201126556
1.01,1.000795790511602
0.88,0.8990329695941888
0.78,0.7990581637253978
0.89,0.8660054071604841
0.89,0.8750408329779236
0.5,0.48925555561680756
0.21,0.21434315481782326
0.75,0.744807251225166
0.74,0.7159301359514915
0.66,0.6622267965860096
1.08,1.064129554155525
0.21,0.21214551910497145
0.58,0.5849513450323464
0.85,0.815215626335006
0.28,0.29600777693124786
0.78,0.7671791557335711
0.46,0.4631198232194265
0.81,0.8161689696131584
0.28,0.25989770325557565
